Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales
210,CA-2018-135860,01-12-2018 00:00,07-12-2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",810.37,558.5,-251.88,10,5584.974931
211,CA-2018-135860,01-12-2018 00:00,07-12-2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",635.03,814.66,179.63,2,1629.314631
232,US-2018-100930,07-04-2018 00:00,12-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,401.51,880.39,478.88,23,20249.06858
233,US-2018-100930,07-04-2018 00:00,12-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,538.65,8.95,-529.69,13,116.3517527
234,US-2018-100930,07-04-2018 00:00,12-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,413.42,144.69,-268.72,11,1591.629002
235,US-2018-100930,07-04-2018 00:00,12-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",586.08,556.64,-29.44,24,13359.45262
236,US-2018-100930,07-04-2018 00:00,12-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,199.72,733.54,533.82,20,14670.79997
237,CA-2018-160514,12-11-2018 00:00,16-11-2018,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),664.75,303.13,-361.61,16,4850.143184
259,CA-2018-163139,01-12-2018 00:00,03-12-2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,747.04,477.42,-269.62,13,6206.453848
260,CA-2018-163139,01-12-2018 00:00,03-12-2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,82.9,721.08,638.18,8,5768.653009
261,CA-2018-163139,01-12-2018 00:00,03-12-2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,270.02,429.14,159.13,23,9870.324439
262,US-2018-155299,08-06-2018 00:00,12-06-2018,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,403.5,145.55,-257.96,1,145.5473675
267,CA-2018-136826,16-06-2018 00:00,20-06-2018,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",175.87,983.7,807.83,22,21641.39061
269,US-2018-145366,09-12-2018 00:00,13-12-2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,481.53,950.15,468.62,24,22803.63788
270,US-2018-145366,09-12-2018 00:00,13-12-2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",717.93,637.58,-80.34,21,13389.27762
271,CA-2018-163979,28-12-2018 00:00,02-01-2019,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,578.32,844.18,265.86,21,17727.73519
275,CA-2018-118136,16-09-2018 00:00,17-09-2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",630.74,971,340.26,9,8738.961464
276,CA-2018-118136,16-09-2018 00:00,17-09-2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,57.64,307.83,250.19,14,4309.667084
277,CA-2018-132976,13-10-2018 00:00,17-10-2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",231.73,210.29,-21.44,10,2102.891864
278,CA-2018-132976,13-10-2018 00:00,17-10-2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",333.23,236.39,-96.84,22,5200.546357
279,CA-2018-132976,13-10-2018 00:00,17-10-2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,605.17,763.32,158.15,12,9159.871129
280,CA-2018-132976,13-10-2018 00:00,17-10-2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,375.07,921.22,546.15,15,13818.32304
304,US-2018-152380,19-11-2018 00:00,23-11-2018,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,245.03,257.18,12.15,12,3086.132084
309,CA-2018-126774,15-04-2018 00:00,17-04-2018,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,143.16,194.65,51.5,14,2725.151115
326,CA-2018-153339,03-11-2018 00:00,05-11-2018,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,436.88,352.77,-84.11,20,7055.363501
346,CA-2018-169901,15-06-2018 00:00,19-06-2018,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,684.84,680.23,-4.61,15,10203.40811
347,CA-2018-134306,08-07-2018 00:00,12-07-2018,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",345.53,363.56,18.04,18,6544.14119
348,CA-2018-134306,08-07-2018 00:00,12-07-2018,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,165.96,753.62,587.66,22,16579.73976
349,CA-2018-134306,08-07-2018 00:00,12-07-2018,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",41.37,663.29,621.92,2,1326.57601
360,CA-2018-155698,08-03-2018 00:00,11-03-2018,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,104.47,664.21,559.74,15,9963.114463
361,CA-2018-155698,08-03-2018 00:00,11-03-2018,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",891.36,299.56,-591.8,2,599.1230247
362,CA-2018-144904,25-09-2018 00:00,01-10-2018,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",150.55,655.52,504.97,1,655.5213487
363,CA-2018-144904,25-09-2018 00:00,01-10-2018,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,909.29,361.89,-547.4,16,5790.282218
364,CA-2018-144904,25-09-2018 00:00,01-10-2018,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,366.47,347.03,-19.44,7,2429.241145
365,CA-2018-144904,25-09-2018 00:00,01-10-2018,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,542.04,434.58,-107.46,5,2172.898175
371,CA-2018-104745,29-05-2018 00:00,04-06-2018,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,143.37,780.76,637.39,18,14053.64269
372,CA-2018-104745,29-05-2018 00:00,04-06-2018,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,76.93,483.43,406.5,1,483.4307354
378,US-2018-134481,27-08-2018 00:00,01-09-2018,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",564.54,375.93,-188.61,22,8270.42412
390,CA-2018-101798,11-12-2018 00:00,15-12-2018,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",78.36,634.45,556.09,15,9516.704216
391,CA-2018-101798,11-12-2018 00:00,15-12-2018,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,917.37,438.6,-478.77,23,10087.78004
395,CA-2018-102946,30-06-2018 00:00,05-07-2018,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,617.46,734.49,117.03,10,7344.885749
396,CA-2018-165603,17-10-2018 00:00,19-10-2018,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,394,734.54,340.54,13,9549.004759
397,CA-2018-165603,17-10-2018 00:00,19-10-2018,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,866.54,540.72,-325.81,2,1081.445153
405,CA-2018-117933,24-12-2018 00:00,29-12-2018,Standard Class,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,638.59,577.27,-61.32,9,5195.428155
406,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,616.05,829.76,213.71,15,12446.36695
407,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,29.91,50.24,20.33,5,251.1991468
408,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",3.79,251.89,248.1,19,4785.997369
409,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",578.17,619.48,41.32,17,10531.23681
410,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",250.28,220.57,-29.7,15,3308.620868
411,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,919.17,179.18,-739.99,18,3225.276336
412,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,175.63,999.21,823.58,14,13988.91968
413,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,524.74,53.64,-471.11,24,1287.283069
414,CA-2018-117457,08-12-2018 00:00,12-12-2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,995.99,210.44,-785.54,7,1473.094162
415,CA-2018-142636,03-11-2018 00:00,07-11-2018,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,825.5,987.06,161.56,1,987.0590845
416,CA-2018-142636,03-11-2018 00:00,07-11-2018,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,365.87,560.2,194.32,19,10643.71019
417,CA-2018-122105,24-06-2018 00:00,28-06-2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,954.38,278.26,-676.12,10,2782.560208
419,CA-2018-154816,06-11-2018 00:00,10-11-2018,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,2.87,264.11,261.24,2,528.2214058
420,CA-2018-110478,04-03-2018 00:00,09-03-2018,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,867.56,954.12,86.56,2,1908.241147
421,CA-2018-110478,04-03-2018 00:00,09-03-2018,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",531.25,1.85,-529.4,11,20.36817485
423,CA-2018-125388,19-10-2018 00:00,23-10-2018,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",598.02,859.18,261.16,24,20620.24314
424,CA-2018-125388,19-10-2018 00:00,23-10-2018,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,438.07,158.26,-279.81,14,2215.603057
